mean_rr,hrv_sdnn
611.2380952380953,28.427574362350786
663.2380952380952,44.600926339993066
633.3333333333334,41.379829016479846
687.142857142857,60.63800730588989
590.3571428571429,4.41761317030464
619.1428571428572,19.97140813405862
589.1964285714287,10.7258122521974
600.5357142857143,32.69320515436359
646.3809523809524,18.174263530478573
693.5164835164835,43.97307362421775
691.8367346938777,50.45399882567326
702.2448979591836,21.501334189495388
666.8367346938776,43.80642075037365
655.6190476190477,25.901260267537406
639.5918367346941,7.332752744172127
582.1848739495798,9.565816077523623
637.7142857142858,39.60622503123075
619.7142857142859,8.365787145141995
616.3809523809524,11.521841626542198
603.3928571428571,17.304852156642834
596.7857142857142,4.831339020881665
585.4464285714286,4.662561210409617
567.3109243697479,10.767457451128706
595.5238095238096,13.621378421928474
601.3392857142858,18.43679737505892
566.890756302521,7.2053617177230285
581.9642857142858,11.348772746739755
627.8095238095237,127.18925495482594
590.857142857143,41.17921673801556
663.9795918367347,73.15301781193824
628.1904761904763,16.474814145652346
630.0,12.936264483053458
625.2380952380952,18.55065993777537
624.0,25.614621674688365
630.3809523809523,45.97978457506257
610.8571428571429,11.038584154503434
600.8928571428572,12.078347552204182
605.1785714285714,6.904505331850426
590.0892857142858,16.861294509942603
576.0504201680673,19.32553878688225
565.4464285714286,12.6392120451573
593.2142857142857,30.230829648299277
576.6386554621849,7.762086210928059
581.5178571428571,15.323624135061955
567.1428571428571,5.900332666064508
560.4464285714286,8.88875048609654
560.3361344537815,6.491834593555618
545.8730158730159,7.8807565633691405
533.6134453781514,15.657787257937931
616.25,51.204559247737905
655.7142857142857,41.64965639175215
652.2857142857142,41.129627502609374
602.6666666666666,22.025752810019288
584.4642857142858,14.329174962364064
611.1607142857143,11.586176118151155
590.5357142857142,12.625644053081094
584.1964285714287,18.533400282204244
579.2857142857142,76.18452357699077
570.672268907563,26.071826390697215
562.2321428571429,13.636767058812975
599.6428571428571,19.66232801214401
649.5918367346939,78.36601827104955
612.9523809523811,13.577358771197504
629.5238095238096,51.52284129008389
594.9107142857142,18.350115038843093
580.3571428571429,13.510200228126964
556.3865546218486,9.971359310380704
580.4464285714287,29.59642986433138
578.75,42.227140295679746
557.1428571428571,42.69155686562677
584.6428571428571,21.797420742381615
607.8571428571429,14.559869364742516
607.8095238095237,18.36787099277586
568.6554621848741,16.619970834772534
555.0420168067227,43.422372531549044
637.8571428571429,29.523672371856104
607.8571428571429,28.771620087318343
612.8571428571429,21.940317933439527
604.0,25.609309531767508
615.8035714285714,20.14278590412933
653.3673469387757,36.97216328504249
616.6666666666667,31.55673722676494
678.3673469387755,89.92523156472832
642.7619047619048,60.5270876936203
589.375,20.49121731974209
613.5714285714286,30.27509921788963
583.3035714285714,17.125875145223844
610.0952380952382,21.018078817727588
604.6428571428571,26.242102796530492
608.1904761904763,24.10558783932399
627.3333333333334,14.369910614397009
635.9047619047619,21.43089934445165
624.4761904761905,13.956849601312257
613.9047619047619,14.4699234554733
611.4285714285714,53.53331977871925
651.6190476190477,58.17371748389209
703.8461538461538,24.038069070579503
699.3406593406594,25.803358455277657
654.3809523809524,17.194103297602243
615.809523809524,24.3191180171853
627.1428571428572,21.208392639880728
673.469387755102,19.866275140633412
649.047619047619,40.06004563447011
654.2857142857143,28.93140575684244
614.6666666666667,21.64315836135925
611.8095238095237,22.94902168659663
606.7857142857143,19.42082303474646
589.375,6.246810410611363
595.1785714285714,4.9454937229022224
591.4285714285714,15.460614872795261
573.2142857142858,11.936267833620294
567.3949579831933,6.950956546188306
592.0,8.818656784510509
557.0588235294117,18.878969976654506
605.2678571428571,16.21537716590809
612.4761904761906,28.083774901149113
619.3333333333334,8.97262149585819
669.8979591836735,97.80754632585388
599.7321428571429,25.13848759717795
630.0952380952382,41.62830887476986
626.1904761904764,14.806384600681925
608.3809523809524,14.398286620163246
594.7321428571429,16.025479950786533
597.8571428571429,18.30161139331281
588.8392857142858,27.34519857679007
592.4107142857142,27.851275709982637
591.6071428571429,12.595299981844528
591.1607142857142,17.32948082350551
619.7142857142858,39.414766389309094
626.5714285714287,116.25774789483165
653.1632653061224,62.94330498008434
672.0408163265305,13.709972596790559
669.6938775510205,35.399340193438356
734.945054945055,59.68945112846481
736.309523809524,24.414632150383678
700.3061224489795,47.46082801376068
799.2857142857143,88.9555801402882
747.7380952380953,26.595088885628254
742.3076923076923,31.803648288192928
707.4489795918367,69.46102074364339
666.9387755102042,51.73338564541624
760.4395604395605,55.41164524440858
809.1666666666666,50.418177578979275
820.5194805194806,24.222781157473786
833.8961038961039,60.63391444041598
792.9761904761905,44.19136775578441
795.8333333333334,42.53233397200976
803.5714285714286,48.05219667655347
754.3956043956046,35.924487078975154
779.2207792207793,52.40545382388589
790.4761904761904,25.07358784171575
773.0952380952381,25.31994812875078
755.9523809523811,68.63299154448006
690.3061224489796,55.82453396360087
786.1904761904763,35.11561726587929
682.2448979591837,49.38606844817689
655.6122448979592,187.87088821111826
817.9761904761907,206.21669661722066
890.12987012987,105.67119961815561
859.6103896103897,118.89268154550186
943.2857142857144,135.4087538242816
868.961038961039,115.52267430230228
878.8571428571429,38.03220976477486
859.4805194805195,53.93692711486912
830.7792207792207,103.96118091767363
827.1428571428572,45.9813626840888
838.4415584415584,44.29390182150492
809.1666666666669,53.28481530370649
742.3076923076923,33.27511721864771
782.857142857143,36.75622951505316
762.0238095238095,34.09399937893461
768.4523809523811,34.91709487828602
812.2077922077922,42.019359600200914
793.8095238095239,30.39610011982344
741.4285714285716,21.32514723892675
741.7582417582418,56.02520694784702
718.901098901099,40.697042217589164
750.9890109890111,59.1127082878586
777.2619047619047,99.76069723101449
805.357142857143,139.38046227971165
732.967032967033,48.647198620094244
826.0714285714286,22.30070466535596
810.0,31.734052573920938
756.6666666666669,31.95092608993573
782.5,85.4880446747551
778.6904761904763,42.207208065665895
768.4523809523811,34.11394638367834
722.4175824175825,39.09648578916876
794.0476190476189,108.00578425763399
765.1648351648352,45.121633839627805
820.3896103896103,46.97566144027914
787.857142857143,83.73813247220156
750.3571428571428,40.461306787334195
788.4523809523808,33.2812092461931
718.901098901099,51.95745707529567
686.3736263736264,63.02080438084392
844.6753246753246,48.98256442320506
774.0476190476192,43.728574280632344
704.9450549450551,69.77338376137347
661.4285714285714,34.98854456431224
589.0178571428571,32.04635812190756
873.8961038961039,63.9314652442067
726.1538461538462,50.40303688548253
742.6190476190476,51.94461117753687
730.2197802197802,78.87721944193058
732.0879120879121,63.46265638138135
729.2307692307694,84.68728214171914
732.5,54.9245772279903
676.4285714285714,54.04282396542055
688.1632653061225,52.34564584471623
773.2142857142858,34.973872658135576
808.6904761904761,63.73429734135595
807.5324675324675,49.78279690753884
791.9047619047619,37.32707673521155
776.9047619047619,20.659478670985777
742.3076923076925,36.086145236559325
756.3095238095239,19.867403424223838
691.9387755102041,49.65069573368351
761.8681318681319,38.08354286525119
719.6703296703297,76.87816585336606
672.4489795918367,23.59416696351468
614.1904761904763,37.837700907657236
794.0476190476192,52.23844250438031
725.9340659340659,49.03094257005524
814.2857142857142,70.5425567945298
849.2207792207791,66.6933381178364
826.2337662337663,62.84614049893122
795.1190476190476,59.68585086643896
811.6666666666666,68.65281215492958
777.6190476190477,108.09943352462432
830.1298701298703,19.209368322188364
795.2380952380953,68.93340307105777
790.3896103896103,82.6892407838326
753.8461538461538,80.01056565901301
820.8333333333334,73.97015930170882
746.5476190476192,55.578155833885795
839.6103896103897,93.55301872845298
762.8571428571429,82.49446963053484
754.3956043956043,70.77827394272421
803.9285714285714,74.21270450673576
733.0769230769231,64.03454266463383
791.4285714285714,50.993530335273135
802.6190476190476,102.22995509546534
795.2380952380953,133.11333891737684
849.7402597402598,72.33661310997329
792.2619047619047,114.65929763934275
802.7272727272727,140.1079024221454
787.8571428571428,55.7981664049067
779.5238095238095,41.16638436654425
725.3571428571428,87.16066367643725
818.4523809523811,113.14378657226077
796.8831168831169,108.37442513313786
863.6363636363636,120.95532476345203
795.7142857142858,115.44353981212522
770.1190476190476,64.57727094653731
737.032967032967,73.51130913638757
746.8131868131869,73.0629582624739
780.357142857143,104.13577773311934
761.1904761904761,85.08265955478885
765.1190476190476,75.70857645440728
725.7142857142857,51.59010042186836
851.1688311688312,49.287382549662006
782.857142857143,90.08499388049586
762.5274725274726,88.73107527443564
733.4065934065935,105.09103247025205
760.0,107.81692722350407
672.4489795918367,65.65087573202287
685.7142857142856,109.01092571021607
767.0238095238096,54.88534224773309
713.4065934065934,20.400529909226012
727.857142857143,29.2450356273255
726.8131868131869,25.690794191125192
732.4175824175825,33.7149590889385
717.4725274725274,27.14085502248016
718.7912087912089,19.000505271693168
707.4489795918369,48.64993227166391
678.3673469387757,33.292839488136806
712.5274725274724,37.024977127453994
738.4615384615386,52.35868785769414
727.6923076923077,26.195368276936907
665.5102040816328,62.677984805341666
565.2941176470588,41.20270130039468
741.4285714285714,124.6722547907099
602.2857142857142,30.536250343387184
568.1512605042017,12.354941814782595
611.2380952380953,43.13833677569458
628.1904761904763,36.602169619596026
603.75,22.37707349872513
604.8571428571429,37.16409649146889
577.1428571428572,44.21382074394736
560.7563025210084,32.93967583616746
853.5064935064934,141.2038929445475
776.1904761904761,133.15804804681235
861.948051948052,95.65179725492608
822.2619047619047,127.24107807667059
799.4047619047619,149.64181535417944
608.1904761904763,160.94150428169084
823.1168831168831,169.80706959308714
545.2941176470587,112.92760772834367
710.5494505494506,165.940106141429
543.968253968254,7.462005887963912
612.4761904761906,185.6765285183628
536.5873015873016,30.435757735834287
520.0,12.084359562332883
601.1607142857142,169.4011200584011
701.6483516483518,182.67835194155757
588.125,149.06658451812052
584.7058823529412,146.94141771981228
565.546218487395,76.8776679864829
549.7619047619047,105.08311147591851
579.5535714285714,39.18402016414969
602.8571428571429,90.49467229779728
573.5714285714287,28.731693373026804
642.7619047619047,94.12752482512866
659.7959183673471,189.9139417985492
671.1224489795919,172.08478025429406
789.4047619047619,139.5552438992288
790.1190476190476,172.6331275045961
666.8367346938776,143.63277049945611
801.9047619047619,139.01540722780342
796.6666666666669,119.77776094977142
699.4897959183673,174.52860888294862
754.8809523809524,127.55078798164764
703.2653061224489,181.71472578196344
714.7252747252746,181.77943456446334
887.1428571428572,143.03106296245824
685.0,199.01854668396675
574.0178571428571,42.38495458296494
666.6326530612245,184.47356913468062
564.5378151260505,17.158503322922673
625.5238095238095,179.93337139227276
589.1964285714287,24.45304095066079
602.0535714285714,150.45930423919572
574.7321428571429,75.60423057688273
537.7777777777778,18.12792925565437
572.9464285714286,111.22860806712912
606.875,167.17278330230917
584.5535714285714,135.42188307587634
581.6964285714286,14.180134404676643
648.0,95.18017286243207
596.3392857142858,31.939710225449993
576.1344537815125,18.378210817838355
613.5714285714286,43.10937679144688
563.2773109243698,112.56558947647117
542.9365079365078,18.90105650517562
561.9327731092438,111.15020301108183
556.5178571428571,16.667277837433566
597.5892857142858,88.70916529678917
632.190476190476,29.774054662839575
636.0952380952381,43.48888877301899
627.4285714285714,30.826263208526587
638.0000000000001,65.8813611084091
564.0336134453783,30.51866684831949
582.9464285714286,92.15873167518957
596.4285714285714,33.53341312658714
587.1428571428571,56.19753789363127
619.3333333333334,59.1363388785924
642.9523809523811,27.972127364522215
565.7983193277311,26.520827341725735
755.9523809523808,215.50276079274957
538.4126984126983,6.7492989287204095
590.1785714285714,128.31410260985123
730.1098901098901,216.63217966858667
671.530612244898,213.3130744276651
581.7647058823529,98.22008925467746
724.2857142857142,181.7393721020751
597.4107142857142,113.45706140722694
606.4761904761906,152.01849750200284
557.8151260504202,33.582128268317504
542.1428571428571,22.270497450424013
661.1224489795919,175.438790644507
610.8571428571429,135.1973110870555
554.453781512605,27.011545941532905
673.9795918367347,203.26287290568888
598.6607142857142,150.34184580312228
719.4505494505495,151.58766105199524
580.6722689075631,33.146760299936865
601.8095238095237,20.3002407188346
627.2380952380954,105.55002253072156
657.4489795918369,93.30219651783158
601.5178571428571,25.93392678854226
593.6607142857142,43.50102259529924
565.7142857142857,17.802437212592086
583.3035714285714,20.657056102860707
590.7142857142858,28.696156323715247
564.1176470588235,9.847362739690944
565.0892857142858,114.01750755064427
640.3809523809524,114.136172003608
629.1428571428571,39.72969896175703
630.5714285714286,44.077235860344466
762.1428571428572,119.0073741498434
643.5238095238096,91.40158331837897
693.846153846154,106.9491063039343
674.2857142857143,50.892901897581474
623.7142857142857,159.59625931203576
598.2142857142857,93.14447303593948
624.0,38.386505565417245
727.2527472527472,121.30305282358204
805.7142857142858,17.38910441572403
777.8571428571428,39.37651843525063
780.8333333333334,28.787624498437513
782.4999999999999,18.96223421779754
735.2747252747251,40.43866458635043
753.7362637362637,20.660509669988603
745.2380952380953,18.92819706128742
729.3406593406594,23.862606366673273
647.8571428571429,38.4417699813665
684.1836734693877,42.4589126918259
689.7802197802199,43.71969424936341
666.4285714285716,31.016547826395097
702.9670329670332,98.16920889797937
800.1190476190477,38.20130323903881
749.6703296703297,42.43437576812097
771.1904761904761,48.8675613137471
740.2197802197802,16.957293794250837
745.1190476190477,32.62056826486783
746.4835164835165,41.48202457109109
696.5934065934066,33.35522366193905
627.809523809524,43.65563032366979
634.0816326530613,112.89311896599759
695.2040816326531,99.76591719655134
724.8351648351648,45.502733236995695
691.4285714285714,22.548942558258172
652.7551020408164,21.356779641401815
664.3877551020408,33.73479264649663
664.4897959183673,28.60129634188782
604.375,28.733774258932034
669.4897959183672,67.46040225608725
546.2698412698412,41.45630951239513
657.4489795918367,42.91553359495962
637.9047619047618,35.263311441026744
622.2857142857143,41.76643837041483
665.1020408163265,41.21236435133157
640.1904761904764,23.86963839667892
610.2857142857142,31.28625787742583
631.2380952380953,33.64830778479127
657.5238095238095,51.03144733181732
629.7142857142858,42.39175892186825
614.1071428571429,24.063452472535175
597.809523809524,54.29039244671326
794.1666666666669,103.42018239678427
730.8791208791208,48.49877715054698
704.7252747252749,20.198268537825108
638.1904761904763,46.84165442818134
650.1020408163265,14.229115284605388
673.6734693877552,33.770423194202586
653.5714285714286,20.302019891178507
656.1904761904763,26.760040606146895
699.4505494505496,53.843014037186116
678.3673469387755,40.89685932775037
649.1428571428571,22.356420192184686
676.5306122448981,22.75304282803058
671.5306122448981,38.945518818835936
652.2857142857143,49.35722899861547
659.6190476190477,13.456573303756233
625.8095238095237,39.32929761378468
667.9591836734695,30.775753801883326
646.3265306122449,18.108148430108674
643.9047619047619,10.759797518094173
623.8095238095237,35.52776691859793
631.5238095238094,8.434891362089344
637.5238095238095,34.936158165892984
610.0952380952383,15.920437100165238
643.6190476190477,24.610526295371
639.2380952380954,20.168451599200598
655.1020408163266,35.920686381537635
603.2380952380953,8.96655413023986
613.2142857142858,22.363531720647533
626.3809523809524,28.012954567177776
627.7142857142857,22.271057451320097
581.7857142857142,25.06369437074679
649.6938775510205,19.296509234523924
656.2244897959183,37.62096967694439
638.4761904761905,17.32809968082921
632.8571428571429,32.28276429843486
538.9915966386554,24.80543596216511
633.6190476190477,107.36784842439309
644.4761904761906,48.989424561030134
662.952380952381,83.07928622980286
637.7551020408164,55.862477655661124
656.0,82.10032024927803
621.2380952380953,61.207501800383845
615.7142857142858,35.78469250513515
788.4523809523811,210.4226863151875
625.2380952380953,25.770661305581264
600.0952380952382,10.161507556837458
613.7142857142858,43.216902714934456
604.4761904761906,13.389676871083108
596.6666666666667,22.711839740520638
529.2063492063493,26.475600465429288
570.5882352941177,28.939058472748812
620.2857142857142,117.42382101386667
689.7959183673471,42.33993057327331
772.4675324675326,41.64560664149785
798.8095238095237,28.73662559859196
795.4545454545455,24.127199885804522
816.4285714285714,58.3255582767908
808.0952380952381,28.18387953706225
828.5714285714287,66.08309830252813
808.5714285714286,55.126772433737116
796.7857142857142,28.58407458232454
741.904761904762,60.53989895167785
768.2142857142857,59.39068446617318
748.2142857142857,27.84263969227799
783.5714285714284,43.98322190931229
788.5714285714288,37.20233333330286
812.3376623376622,42.43197208494686
754.2857142857142,25.44167666575112
785.7142857142857,45.28068170925015
778.2142857142858,26.605744610111987
760.7142857142858,21.76325930972456
742.6190476190477,56.86789002679607
750.2197802197802,69.98058971488722
791.0389610389611,57.923533846939904
791.1904761904761,86.37411376300582
759.2857142857143,47.921066050627175
692.4489795918367,42.238489112604604
757.6923076923078,39.097103529643725
792.3376623376622,68.32279797073726
785.9523809523808,38.91746601460242
763.3333333333334,31.57613266685791
701.2087912087912,29.098685301812633
810.6493506493506,64.14085739040958
778.6904761904761,78.74106867252699
810.9523809523811,96.50761017070974
829.0909090909091,70.94975286264234
809.7402597402597,59.13042777297726
793.8095238095239,60.753022189973564
770.0000000000001,61.08152241842358
740.769230769231,45.066200684651214
699.3406593406594,61.72968719250041
778.2142857142858,50.846992700322666
748.2417582417584,25.253215883332313
684.7959183673469,55.110826963913325
544.3697478991597,19.688270426155267
750.6593406593406,96.74711794329843
725.1648351648352,42.89938746361129
761.5476190476192,40.88917464530926
724.1758241758241,59.633789633721705
753.1868131868133,29.213413008023313
767.7380952380953,35.730750173156295
784.4047619047619,29.945860066917295
787.0238095238096,175.46096561205496
